"time_period","nation","variable","value"
8,"Paraguay","emission_co2e_ch4_lvst_mm_pigs",0.0105839435972077
0,"Paraguay","emission_co2e_ch4_lvst_mm_sheep",0.000115430610388371
1,"Paraguay","emission_co2e_ch4_lvst_mm_sheep",0.000153949979822109
2,"Paraguay","emission_co2e_ch4_lvst_mm_sheep",0.000156619936114635
3,"Paraguay","emission_co2e_ch4_lvst_mm_sheep",0.000158614903456803
4,"Paraguay","emission_co2e_ch4_lvst_mm_sheep",0.000158752322913937
5,"Paraguay","emission_co2e_ch4_lvst_mm_sheep",0.000158073052578404
6,"Paraguay","emission_co2e_ch4_lvst_mm_sheep",0.000157681671233259
7,"Paraguay","emission_co2e_ch4_lvst_mm_sheep",0.000157380347470972
8,"Paraguay","emission_co2e_ch4_lvst_mm_sheep",0.000158030061738339
0,"Paraguay","emission_co2e_n2o_lvst_mm_buffalo",0.0647173926742844
1,"Paraguay","emission_co2e_n2o_lvst_mm_buffalo",0.0849384082260188
2,"Paraguay","emission_co2e_n2o_lvst_mm_buffalo",0.0853779342711729
3,"Paraguay","emission_co2e_n2o_lvst_mm_buffalo",0.0857442059754679
4,"Paraguay","emission_co2e_n2o_lvst_mm_buffalo",0.0846977739190915
5,"Paraguay","emission_co2e_n2o_lvst_mm_buffalo",0.0836053461898448
6,"Paraguay","emission_co2e_n2o_lvst_mm_buffalo",0.0825882866466175
7,"Paraguay","emission_co2e_n2o_lvst_mm_buffalo",0.0815938381439169
8,"Paraguay","emission_co2e_n2o_lvst_mm_buffalo",0.0806598559818158
0,"Paraguay","emission_co2e_n2o_lvst_mm_cattle_dairy",0.0822352359897637
1,"Paraguay","emission_co2e_n2o_lvst_mm_cattle_dairy",0.106181174192416
2,"Paraguay","emission_co2e_n2o_lvst_mm_cattle_dairy",0.10542573264961
3,"Paraguay","emission_co2e_n2o_lvst_mm_cattle_dairy",0.104982071226934
4,"Paraguay","emission_co2e_n2o_lvst_mm_cattle_dairy",0.102843497929644
5,"Paraguay","emission_co2e_n2o_lvst_mm_cattle_dairy",0.100436111123853
6,"Paraguay","emission_co2e_n2o_lvst_mm_cattle_dairy",0.09805307245035
7,"Paraguay","emission_co2e_n2o_lvst_mm_cattle_dairy",0.0956778989871581
8,"Paraguay","emission_co2e_n2o_lvst_mm_cattle_dairy",0.0936031130732795
0,"Paraguay","emission_co2e_n2o_lvst_mm_cattle_nondairy",0.764619810699707
1,"Paraguay","emission_co2e_n2o_lvst_mm_cattle_nondairy",1.00355670125419
2,"Paraguay","emission_co2e_n2o_lvst_mm_cattle_nondairy",1.00873879301584
3,"Paraguay","emission_co2e_n2o_lvst_mm_cattle_nondairy",1.01306540538333
4,"Paraguay","emission_co2e_n2o_lvst_mm_cattle_nondairy",1.0005762030179
5,"Paraguay","emission_co2e_n2o_lvst_mm_cattle_nondairy",0.987536998586099
6,"Paraguay","emission_co2e_n2o_lvst_mm_cattle_nondairy",0.975424852500261
7,"Paraguay","emission_co2e_n2o_lvst_mm_cattle_nondairy",0.963540459769724
8,"Paraguay","emission_co2e_n2o_lvst_mm_cattle_nondairy",0.952406524279701
0,"Paraguay","emission_co2e_n2o_lvst_mm_chickens",0.00319320549090473
1,"Paraguay","emission_co2e_n2o_lvst_mm_chickens",0.00325819294645457
2,"Paraguay","emission_co2e_n2o_lvst_mm_chickens",0.00330613414346829
3,"Paraguay","emission_co2e_n2o_lvst_mm_chickens",0.00333814196115671
4,"Paraguay","emission_co2e_n2o_lvst_mm_chickens",0.00331071042015652
5,"Paraguay","emission_co2e_n2o_lvst_mm_chickens",0.00327898487070435
6,"Paraguay","emission_co2e_n2o_lvst_mm_chickens",0.00324892080023723
7,"Paraguay","emission_co2e_n2o_lvst_mm_chickens",0.00321851771058751
8,"Paraguay","emission_co2e_n2o_lvst_mm_chickens",0.0032121835604688
0,"Paraguay","emission_co2e_n2o_lvst_mm_goats",0.096530265337231
1,"Paraguay","emission_co2e_n2o_lvst_mm_goats",0.128742429549749
2,"Paraguay","emission_co2e_n2o_lvst_mm_goats",0.130979706568817
3,"Paraguay","emission_co2e_n2o_lvst_mm_goats",0.132647547447372
4,"Paraguay","emission_co2e_n2o_lvst_mm_goats",0.132353749644919
5,"Paraguay","emission_co2e_n2o_lvst_mm_goats",0.131908787609936
6,"Paraguay","emission_co2e_n2o_lvst_mm_goats",0.131703719954803
7,"Paraguay","emission_co2e_n2o_lvst_mm_goats",0.1315825103315
8,"Paraguay","emission_co2e_n2o_lvst_mm_goats",0.131684316386335
0,"Paraguay","emission_co2e_n2o_lvst_mm_horses",1.66894206709852
1,"Paraguay","emission_co2e_n2o_lvst_mm_horses",2.22587769438106
2,"Paraguay","emission_co2e_n2o_lvst_mm_horses",2.26456141153604
3,"Paraguay","emission_co2e_n2o_lvst_mm_horses",2.2934038796552
4,"Paraguay","emission_co2e_n2o_lvst_mm_horses",2.28831000664335
5,"Paraguay","emission_co2e_n2o_lvst_mm_horses",2.28061395070808
6,"Paraguay","emission_co2e_n2o_lvst_mm_horses",2.27708724210036
7,"Paraguay","emission_co2e_n2o_lvst_mm_horses",2.27497127818042
8,"Paraguay","emission_co2e_n2o_lvst_mm_horses",2.27673585370913
0,"Paraguay","emission_co2e_n2o_lvst_mm_mules",0.0111456710066017
1,"Paraguay","emission_co2e_n2o_lvst_mm_mules",0.0148653928452838
2,"Paraguay","emission_co2e_n2o_lvst_mm_mules",0.0151233761140784
3,"Paraguay","emission_co2e_n2o_lvst_mm_mules",0.0153158713223329
4,"Paraguay","emission_co2e_n2o_lvst_mm_mules",0.0152818436699729
5,"Paraguay","emission_co2e_n2o_lvst_mm_mules",0.0152305013447096
6,"Paraguay","emission_co2e_n2o_lvst_mm_mules",0.0152072394503202
7,"Paraguay","emission_co2e_n2o_lvst_mm_mules",0.0151929374643027
8,"Paraguay","emission_co2e_n2o_lvst_mm_mules",0.0152047339084651
0,"Paraguay","emission_co2e_n2o_lvst_mm_pigs",0.601628123969099
1,"Paraguay","emission_co2e_n2o_lvst_mm_pigs",0.620889431594775
2,"Paraguay","emission_co2e_n2o_lvst_mm_pigs",0.635302056544185
3,"Paraguay","emission_co2e_n2o_lvst_mm_pigs",0.645112562713124
4,"Paraguay","emission_co2e_n2o_lvst_mm_pigs",0.644323314942396
5,"Paraguay","emission_co2e_n2o_lvst_mm_pigs",0.642419239806931
6,"Paraguay","emission_co2e_n2o_lvst_mm_pigs",0.641198944649062
7,"Paraguay","emission_co2e_n2o_lvst_mm_pigs",0.640042195774164
8,"Paraguay","emission_co2e_n2o_lvst_mm_pigs",0.639596734749804
0,"Paraguay","emission_co2e_n2o_lvst_mm_sheep",0.00123897626093097
1,"Paraguay","emission_co2e_n2o_lvst_mm_sheep",0.00165242451485479
2,"Paraguay","emission_co2e_n2o_lvst_mm_sheep",0.00168108253245543
3,"Paraguay","emission_co2e_n2o_lvst_mm_sheep",0.00170249554560647
4,"Paraguay","emission_co2e_n2o_lvst_mm_sheep",0.00170397053949767
5,"Paraguay","emission_co2e_n2o_lvst_mm_sheep",0.00169667958073336
6,"Paraguay","emission_co2e_n2o_lvst_mm_sheep",0.00169247868294745
7,"Paraguay","emission_co2e_n2o_lvst_mm_sheep",0.00168924441963487
8,"Paraguay","emission_co2e_n2o_lvst_mm_sheep",0.00169621813787952
0,"Paraguay","lvst_pop_buffalo",22970
1,"Paraguay","lvst_pop_buffalo",30147
2,"Paraguay","lvst_pop_buffalo",30303
3,"Paraguay","lvst_pop_buffalo",30433
4,"Paraguay","lvst_pop_buffalo",30636
5,"Paraguay","lvst_pop_buffalo",30830
6,"Paraguay","lvst_pop_buffalo",31060
7,"Paraguay","lvst_pop_buffalo",31308
8,"Paraguay","lvst_pop_buffalo",31590
0,"Paraguay","lvst_pop_cattle_dairy",2094521
1,"Paraguay","lvst_pop_cattle_dairy",2704421
2,"Paraguay","lvst_pop_cattle_dairy",2685180
3,"Paraguay","lvst_pop_cattle_dairy",2673880
4,"Paraguay","lvst_pop_cattle_dairy",2664315
5,"Paraguay","lvst_pop_cattle_dairy",2655049
6,"Paraguay","lvst_pop_cattle_dairy",2646054
7,"Paraguay","lvst_pop_cattle_dairy",2636893
8,"Paraguay","lvst_pop_cattle_dairy",2627632
0,"Paraguay","lvst_pop_cattle_nondairy",6338766
1,"Paraguay","lvst_pop_cattle_nondairy",8319574
2,"Paraguay","lvst_pop_cattle_nondairy",8362534
3,"Paraguay","lvst_pop_cattle_nondairy",8398402
4,"Paraguay","lvst_pop_cattle_nondairy",8454382
5,"Paraguay","lvst_pop_cattle_nondairy",8507819
6,"Paraguay","lvst_pop_cattle_nondairy",8571540
7,"Paraguay","lvst_pop_cattle_nondairy",8639904
8,"Paraguay","lvst_pop_cattle_nondairy",8717986
0,"Paraguay","lvst_pop_chickens",128399157
1,"Paraguay","lvst_pop_chickens",131012310
2,"Paraguay","lvst_pop_chickens",132940031
3,"Paraguay","lvst_pop_chickens",134227069
4,"Paraguay","lvst_pop_chickens",135700638
5,"Paraguay","lvst_pop_chickens",137052896
6,"Paraguay","lvst_pop_chickens",138530451
7,"Paraguay","lvst_pop_chickens",140053975
8,"Paraguay","lvst_pop_chickens",141719710
0,"Paraguay","lvst_pop_goats",133581
1,"Paraguay","lvst_pop_goats",178157
2,"Paraguay","lvst_pop_goats",181253
3,"Paraguay","lvst_pop_goats",183561
4,"Paraguay","lvst_pop_goats",186654
5,"Paraguay","lvst_pop_goats",189651
6,"Paraguay","lvst_pop_goats",193118
7,"Paraguay","lvst_pop_goats",196851
8,"Paraguay","lvst_pop_goats",201079
0,"Paraguay","lvst_pop_horses",671223
1,"Paraguay","lvst_pop_horses",895214
2,"Paraguay","lvst_pop_horses",910772
3,"Paraguay","lvst_pop_horses",922372
4,"Paraguay","lvst_pop_horses",937909
5,"Paraguay","lvst_pop_horses",952964
6,"Paraguay","lvst_pop_horses",970394
7,"Paraguay","lvst_pop_horses",989144
8,"Paraguay","lvst_pop_horses",1010392
0,"Paraguay","lvst_pop_mules",28082
1,"Paraguay","lvst_pop_mules",37454
2,"Paraguay","lvst_pop_mules",38104
3,"Paraguay","lvst_pop_mules",38589
4,"Paraguay","lvst_pop_mules",39239
5,"Paraguay","lvst_pop_mules",39869
6,"Paraguay","lvst_pop_mules",40599
7,"Paraguay","lvst_pop_mules",41383
8,"Paraguay","lvst_pop_mules",42272
0,"Paraguay","lvst_pop_pigs",2462010
1,"Paraguay","lvst_pop_pigs",2540832
2,"Paraguay","lvst_pop_pigs",2599812
3,"Paraguay","lvst_pop_pigs",2639959
4,"Paraguay","lvst_pop_pigs",2687109
5,"Paraguay","lvst_pop_pigs",2731356
6,"Paraguay","lvst_pop_pigs",2780326
7,"Paraguay","lvst_pop_pigs",2831585
8,"Paraguay","lvst_pop_pigs",2888154
0,"Paraguay","lvst_pop_sheep",15391
1,"Paraguay","lvst_pop_sheep",20527
2,"Paraguay","lvst_pop_sheep",20883
3,"Paraguay","lvst_pop_sheep",21149
4,"Paraguay","lvst_pop_sheep",21506
5,"Paraguay","lvst_pop_sheep",21851
6,"Paraguay","lvst_pop_sheep",22251
7,"Paraguay","lvst_pop_sheep",22681
8,"Paraguay","lvst_pop_sheep",23169
0,"Paraguay","emission_co2e_subsector_total_agrc",8.93483347725102
1,"Paraguay","emission_co2e_subsector_total_agrc",6.21291389802783
2,"Paraguay","emission_co2e_subsector_total_agrc",5.07676086959186
3,"Paraguay","emission_co2e_subsector_total_agrc",6.03083206648111
4,"Paraguay","emission_co2e_subsector_total_agrc",6.31485755743791
5,"Paraguay","emission_co2e_subsector_total_agrc",6.71767909685478
6,"Paraguay","emission_co2e_subsector_total_agrc",7.06582628553454
7,"Paraguay","emission_co2e_subsector_total_agrc",7.41130017992956
8,"Paraguay","emission_co2e_subsector_total_agrc",7.77387515307982
0,"Paraguay","emission_co2e_subsector_total_frst",-24.7499546255169
1,"Paraguay","emission_co2e_subsector_total_frst",-27.2676690249888
2,"Paraguay","emission_co2e_subsector_total_frst",-25.4808319711536
3,"Paraguay","emission_co2e_subsector_total_frst",-23.9442667989197
4,"Paraguay","emission_co2e_subsector_total_frst",-22.5841446520472
5,"Paraguay","emission_co2e_subsector_total_frst",-21.3637829032392
6,"Paraguay","emission_co2e_subsector_total_frst",-20.2560006222207
7,"Paraguay","emission_co2e_subsector_total_frst",-19.2421156355655
8,"Paraguay","emission_co2e_subsector_total_frst",-18.3069400782363
0,"Paraguay","emission_co2e_subsector_total_lndu",72.6217138139288
1,"Paraguay","emission_co2e_subsector_total_lndu",63.656213897375
2,"Paraguay","emission_co2e_subsector_total_lndu",56.4850090390509
3,"Paraguay","emission_co2e_subsector_total_lndu",51.6166809187784
4,"Paraguay","emission_co2e_subsector_total_lndu",47.8053628815979
5,"Paraguay","emission_co2e_subsector_total_lndu",44.7203464271114
6,"Paraguay","emission_co2e_subsector_total_lndu",42.1131216759995
7,"Paraguay","emission_co2e_subsector_total_lndu",39.890102753454
8,"Paraguay","emission_co2e_subsector_total_lndu",10.7008240404863
0,"Paraguay","emission_co2e_subsector_total_lvst",46.420613120726
1,"Paraguay","emission_co2e_subsector_total_lvst",60.7370241824517
2,"Paraguay","emission_co2e_subsector_total_lvst",61.0505003495486
3,"Paraguay","emission_co2e_subsector_total_lvst",61.3122206229218
4,"Paraguay","emission_co2e_subsector_total_lvst",60.5629067608833
5,"Paraguay","emission_co2e_subsector_total_lvst",59.7802903449558
6,"Paraguay","emission_co2e_subsector_total_lvst",59.0541850359724
7,"Paraguay","emission_co2e_subsector_total_lvst",58.3424411585257
8,"Paraguay","emission_co2e_subsector_total_lvst",57.6773681041174
0,"Paraguay","afolu_co2eq",103.227205786389
1,"Paraguay","afolu_co2eq",103.338482952866
2,"Paraguay","afolu_co2eq",97.1314382870378
3,"Paraguay","afolu_co2eq",95.0154668092616
4,"Paraguay","afolu_co2eq",92.0989825478719
5,"Paraguay","afolu_co2eq",89.8545329656828
6,"Paraguay","afolu_co2eq",87.9771323752857
7,"Paraguay","afolu_co2eq",86.4017284563437
8,"Paraguay","afolu_co2eq",57.8451272194471
0,"Peru","frac_area_cropland_calculated_bevs_and_spices",0.0936
1,"Peru","frac_area_cropland_calculated_bevs_and_spices",0.354423289928821
2,"Peru","frac_area_cropland_calculated_bevs_and_spices",0.0832414361816601
3,"Peru","frac_area_cropland_calculated_bevs_and_spices",0.185051034140506
4,"Peru","frac_area_cropland_calculated_bevs_and_spices",0.12882233679191
5,"Peru","frac_area_cropland_calculated_bevs_and_spices",0.15488735882987
6,"Peru","frac_area_cropland_calculated_bevs_and_spices",0.133650791900114
7,"Peru","frac_area_cropland_calculated_bevs_and_spices",0.136414340560631
8,"Peru","frac_area_cropland_calculated_bevs_and_spices",0.123674769917955
0,"Peru","frac_area_cropland_calculated_cereals",0.2082
1,"Peru","frac_area_cropland_calculated_cereals",0.105711178484582
2,"Peru","frac_area_cropland_calculated_cereals",0.217397725810295
3,"Peru","frac_area_cropland_calculated_cereals",0.184318816191835
4,"Peru","frac_area_cropland_calculated_cereals",0.215515700461016
5,"Peru","frac_area_cropland_calculated_cereals",0.217421205000369
6,"Peru","frac_area_cropland_calculated_cereals",0.2414852347064
7,"Peru","frac_area_cropland_calculated_cereals",0.260915646104519
8,"Peru","frac_area_cropland_calculated_cereals",0.292253714054605
0,"Peru","frac_area_cropland_calculated_coffee",0.1453
1,"Peru","frac_area_cropland_calculated_coffee",0.554622848673135
2,"Peru","frac_area_cropland_calculated_coffee",0.130083032063492
3,"Peru","frac_area_cropland_calculated_coffee",0.290273368566224
4,"Peru","frac_area_cropland_calculated_coffee",0.202810518074354
5,"Peru","frac_area_cropland_calculated_coffee",0.244215534276958
6,"Peru","frac_area_cropland_calculated_coffee",0.211585143531443
7,"Peru","frac_area_cropland_calculated_coffee",0.216467833103914
8,"Peru","frac_area_cropland_calculated_coffee",0.197054584726336
0,"Peru","frac_area_cropland_calculated_fibers",0.0432
1,"Peru","frac_area_cropland_calculated_fibers",0.160298151482735
2,"Peru","frac_area_cropland_calculated_fibers",0.0377915419501274
3,"Peru","frac_area_cropland_calculated_fibers",0.0832028264496998
4,"Peru","frac_area_cropland_calculated_fibers",0.0574000360985426
5,"Peru","frac_area_cropland_calculated_fibers",0.0687505174298408
6,"Peru","frac_area_cropland_calculated_fibers",0.058726381954931
7,"Peru","frac_area_cropland_calculated_fibers",0.059590611659983
8,"Peru","frac_area_cropland_calculated_fibers",0.0534745890279002
0,"Peru","frac_area_cropland_calculated_fruits",0.1126
1,"Peru","frac_area_cropland_calculated_fruits",-0.0971020270203891
2,"Peru","frac_area_cropland_calculated_fruits",0.121045711163893
3,"Peru","frac_area_cropland_calculated_fruits",0.0372193547036638
4,"Peru","frac_area_cropland_calculated_fruits",0.080308676535346
5,"Peru","frac_area_cropland_calculated_fruits",0.0553737186650766
6,"Peru","frac_area_cropland_calculated_fruits",0.0673707712059462
7,"Peru","frac_area_cropland_calculated_fruits",0.0577437696324844
8,"Peru","frac_area_cropland_calculated_fruits",0.0581983991185174
0,"Peru","frac_area_cropland_calculated_maize",0.0648
1,"Peru","frac_area_cropland_calculated_maize",0.229006866835714
2,"Peru","frac_area_cropland_calculated_maize",0.0571012081207088
3,"Peru","frac_area_cropland_calculated_maize",0.123871034127578
4,"Peru","frac_area_cropland_calculated_maize",0.0910239527379879
5,"Peru","frac_area_cropland_calculated_maize",0.113135446353512
6,"Peru","frac_area_cropland_calculated_maize",0.106972331907017
7,"Peru","frac_area_cropland_calculated_maize",0.11965117810156
8,"Peru","frac_area_cropland_calculated_maize",0.126199180005886
0,"Peru","frac_area_cropland_calculated_nuts",0.0793
1,"Peru","frac_area_cropland_calculated_nuts",-0.0770721953974062
2,"Peru","frac_area_cropland_calculated_nuts",0.0836103732638713
3,"Peru","frac_area_cropland_calculated_nuts",0.0203781112253465
4,"Peru","frac_area_cropland_calculated_nuts",0.0511314634804604
5,"Peru","frac_area_cropland_calculated_nuts",0.0317596953161112
6,"Peru","frac_area_cropland_calculated_nuts",0.0396451618291606
7,"Peru","frac_area_cropland_calculated_nuts",0.0318043533711036
8,"Peru","frac_area_cropland_calculated_nuts",0.0315671407633527
0,"Peru","frac_area_cropland_calculated_oil_bearing",0.1049
1,"Peru","frac_area_cropland_calculated_oil_bearing",-0.0947667717410844
2,"Peru","frac_area_cropland_calculated_oil_bearing",0.111929116222215
3,"Peru","frac_area_cropland_calculated_oil_bearing",0.0317292833712701
4,"Peru","frac_area_cropland_calculated_oil_bearing",0.0720291252288479
5,"Peru","frac_area_cropland_calculated_oil_bearing",0.0478572839341715
6,"Peru","frac_area_cropland_calculated_oil_bearing",0.058691948094108
7,"Peru","frac_area_cropland_calculated_oil_bearing",0.0491325595888012
8,"Peru","frac_area_cropland_calculated_oil_bearing",0.0492044087051898
0,"Peru","frac_area_cropland_calculated_pulses",0.0482
1,"Peru","frac_area_cropland_calculated_pulses",-0.0444968786445268
2,"Peru","frac_area_cropland_calculated_pulses",0.0512494435710158
3,"Peru","frac_area_cropland_calculated_pulses",0.0139378628284739
4,"Peru","frac_area_cropland_calculated_pulses",0.0324987339528694
5,"Peru","frac_area_cropland_calculated_pulses",0.0211925740875724
6,"Peru","frac_area_cropland_calculated_pulses",0.0261079222834575
7,"Peru","frac_area_cropland_calculated_pulses",0.0215980390280996
8,"Peru","frac_area_cropland_calculated_pulses",0.021568740934579
0,"Peru","frac_area_cropland_calculated_rice",0.0333
1,"Peru","frac_area_cropland_calculated_rice",-0.0302453009255186
2,"Peru","frac_area_cropland_calculated_rice",0.0355004692402406
3,"Peru","frac_area_cropland_calculated_rice",0.00996282207729352
4,"Peru","frac_area_cropland_calculated_rice",0.0227628761908056
5,"Peru","frac_area_cropland_calculated_rice",0.0150553424792669
6,"Peru","frac_area_cropland_calculated_rice",0.018483524235748
7,"Peru","frac_area_cropland_calculated_rice",0.0154284314899199
8,"Peru","frac_area_cropland_calculated_rice",0.0154400249367408
0,"Peru","frac_area_cropland_calculated_tubers",0.0416
1,"Peru","frac_area_cropland_calculated_tubers",-0.0398722148479702
2,"Peru","frac_area_cropland_calculated_tubers",0.0439615719354563
3,"Peru","frac_area_cropland_calculated_tubers",0.0110559355806408
4,"Peru","frac_area_cropland_calculated_tubers",0.027154645453447
5,"Peru","frac_area_cropland_calculated_tubers",0.0171010770194946
6,"Peru","frac_area_cropland_calculated_tubers",0.0212629513172869
7,"Peru","frac_area_cropland_calculated_tubers",0.0172067046887237
8,"Peru","frac_area_cropland_calculated_tubers",0.0171051218681777
0,"Peru","frac_area_cropland_calculated_vegetables",0.025
1,"Peru","frac_area_cropland_calculated_vegetables",-0.0205069468280908
2,"Peru","frac_area_cropland_calculated_vegetables",0.0270883704770255
3,"Peru","frac_area_cropland_calculated_vegetables",0.00899955073746854
4,"Peru","frac_area_cropland_calculated_vegetables",0.0185419349944124
5,"Peru","frac_area_cropland_calculated_vegetables",0.0132502466077563
6,"Peru","frac_area_cropland_calculated_vegetables",0.0160178370343887
7,"Peru","frac_area_cropland_calculated_vegetables",0.0140465326702601
8,"Peru","frac_area_cropland_calculated_vegetables",0.01425932594076
0,"Peru","net_imports_agrc_bevs_and_spices_tonne",0
1,"Peru","net_imports_agrc_bevs_and_spices_tonne",-22852
2,"Peru","net_imports_agrc_bevs_and_spices_tonne",54453
3,"Peru","net_imports_agrc_bevs_and_spices_tonne",-214365
4,"Peru","net_imports_agrc_bevs_and_spices_tonne",-47073
5,"Peru","net_imports_agrc_bevs_and_spices_tonne",-138216
6,"Peru","net_imports_agrc_bevs_and_spices_tonne",-90617
7,"Peru","net_imports_agrc_bevs_and_spices_tonne",-136245
8,"Peru","net_imports_agrc_bevs_and_spices_tonne",-137140
0,"Peru","net_imports_agrc_cereals_tonne",0
1,"Peru","net_imports_agrc_cereals_tonne",560830
2,"Peru","net_imports_agrc_cereals_tonne",-618027
3,"Peru","net_imports_agrc_cereals_tonne",-253548
4,"Peru","net_imports_agrc_cereals_tonne",-391012
5,"Peru","net_imports_agrc_cereals_tonne",-353879
6,"Peru","net_imports_agrc_cereals_tonne",-483217
7,"Peru","net_imports_agrc_cereals_tonne",-595665
8,"Peru","net_imports_agrc_cereals_tonne",-845906
0,"Peru","net_imports_agrc_coffee_tonne",0
1,"Peru","net_imports_agrc_coffee_tonne",-19121
2,"Peru","net_imports_agrc_coffee_tonne",43608
3,"Peru","net_imports_agrc_coffee_tonne",-171704
4,"Peru","net_imports_agrc_coffee_tonne",-38242
5,"Peru","net_imports_agrc_coffee_tonne",-111305
6,"Peru","net_imports_agrc_coffee_tonne",-73657
7,"Peru","net_imports_agrc_coffee_tonne",-110540
8,"Peru","net_imports_agrc_coffee_tonne",-111949
0,"Peru","net_imports_agrc_fibers_tonne",0
1,"Peru","net_imports_agrc_fibers_tonne",-3248
2,"Peru","net_imports_agrc_fibers_tonne",8751
3,"Peru","net_imports_agrc_fibers_tonne",-34468
4,"Peru","net_imports_agrc_fibers_tonne",-7303
5,"Peru","net_imports_agrc_fibers_tonne",-21930
6,"Peru","net_imports_agrc_fibers_tonne",-14042
7,"Peru","net_imports_agrc_fibers_tonne",-21217
8,"Peru","net_imports_agrc_fibers_tonne",-21028
0,"Peru","net_imports_agrc_fruits_tonne",0
1,"Peru","net_imports_agrc_fruits_tonne",5616266
2,"Peru","net_imports_agrc_fruits_tonne",-6422872
3,"Peru","net_imports_agrc_fruits_tonne",848511
4,"Peru","net_imports_agrc_fruits_tonne",-2482091
5,"Peru","net_imports_agrc_fruits_tonne",-510968
6,"Peru","net_imports_agrc_fruits_tonne",-1798445
7,"Peru","net_imports_agrc_fruits_tonne",-1249983
8,"Peru","net_imports_agrc_fruits_tonne",-1912415
0,"Peru","net_imports_agrc_maize_tonne",0
1,"Peru","net_imports_agrc_maize_tonne",-6871
2,"Peru","net_imports_agrc_maize_tonne",24540
3,"Peru","net_imports_agrc_maize_tonne",-116593
4,"Peru","net_imports_agrc_maize_tonne",-31787
5,"Peru","net_imports_agrc_maize_tonne",-84826
6,"Peru","net_imports_agrc_maize_tonne",-67760
7,"Peru","net_imports_agrc_maize_tonne",-106276
8,"Peru","net_imports_agrc_maize_tonne",-131765
0,"Peru","net_imports_agrc_nuts_tonne",0
1,"Peru","net_imports_agrc_nuts_tonne",99678
2,"Peru","net_imports_agrc_nuts_tonne",-112325
3,"Peru","net_imports_agrc_nuts_tonne",19571
4,"Peru","net_imports_agrc_nuts_tonne",-40561
5,"Peru","net_imports_agrc_nuts_tonne",-4248
6,"Peru","net_imports_agrc_nuts_tonne",-26493
7,"Peru","net_imports_agrc_nuts_tonne",-15211
8,"Peru","net_imports_agrc_nuts_tonne",-25120
0,"Peru","net_imports_agrc_oil_bearing_tonne",0
1,"Peru","net_imports_agrc_oil_bearing_tonne",99782
2,"Peru","net_imports_agrc_oil_bearing_tonne",-113454
3,"Peru","net_imports_agrc_oil_bearing_tonne",16825
4,"Peru","net_imports_agrc_oil_bearing_tonne",-42713
5,"Peru","net_imports_agrc_oil_bearing_tonne",-7167
6,"Peru","net_imports_agrc_oil_bearing_tonne",-29768
7,"Peru","net_imports_agrc_oil_bearing_tonne",-19383
8,"Peru","net_imports_agrc_oil_bearing_tonne",-30360
0,"Peru","net_imports_agrc_pulses_tonne",0
1,"Peru","net_imports_agrc_pulses_tonne",28561
2,"Peru","net_imports_agrc_pulses_tonne",-32388
3,"Peru","net_imports_agrc_pulses_tonne",5050
4,"Peru","net_imports_agrc_pulses_tonne",-12045
5,"Peru","net_imports_agrc_pulses_tonne",-1801
6,"Peru","net_imports_agrc_pulses_tonne",-8238
7,"Peru","net_imports_agrc_pulses_tonne",-5185
8,"Peru","net_imports_agrc_pulses_tonne",-8230
0,"Peru","net_imports_agrc_rice_tonne",0
1,"Peru","net_imports_agrc_rice_tonne",91966
2,"Peru","net_imports_agrc_rice_tonne",-104498
3,"Peru","net_imports_agrc_rice_tonne",15694
4,"Peru","net_imports_agrc_rice_tonne",-39222
5,"Peru","net_imports_agrc_rice_tonne",-6405
6,"Peru","net_imports_agrc_rice_tonne",-27209
7,"Peru","net_imports_agrc_rice_tonne",-17572
8,"Peru","net_imports_agrc_rice_tonne",-27610
0,"Peru","net_imports_agrc_tubers_tonne",0
1,"Peru","net_imports_agrc_tubers_tonne",801902
2,"Peru","net_imports_agrc_tubers_tonne",-905175
3,"Peru","net_imports_agrc_tubers_tonne",153202
4,"Peru","net_imports_agrc_tubers_tonne",-329484
5,"Peru","net_imports_agrc_tubers_tonne",-38562
6,"Peru","net_imports_agrc_tubers_tonne",-217956
7,"Peru","net_imports_agrc_tubers_tonne",-128509
8,"Peru","net_imports_agrc_tubers_tonne",-209700
0,"Peru","net_imports_agrc_vegetables_tonne",0
1,"Peru","net_imports_agrc_vegetables_tonne",65251
2,"Peru","net_imports_agrc_vegetables_tonne",-75091
3,"Peru","net_imports_agrc_vegetables_tonne",8635
4,"Peru","net_imports_agrc_vegetables_tonne",-29832
5,"Peru","net_imports_agrc_vegetables_tonne",-7309
6,"Peru","net_imports_agrc_vegetables_tonne",-22493
7,"Peru","net_imports_agrc_vegetables_tonne",-16607
8,"Peru","net_imports_agrc_vegetables_tonne",-24928
0,"Peru","emission_co2e_co2_lndu_conversion_croplands",0.140801228043035
1,"Peru","emission_co2e_co2_lndu_conversion_croplands",0
2,"Peru","emission_co2e_co2_lndu_conversion_croplands",0
3,"Peru","emission_co2e_co2_lndu_conversion_croplands",0
4,"Peru","emission_co2e_co2_lndu_conversion_croplands",0
5,"Peru","emission_co2e_co2_lndu_conversion_croplands",0
6,"Peru","emission_co2e_co2_lndu_conversion_croplands",0
7,"Peru","emission_co2e_co2_lndu_conversion_croplands",0
8,"Peru","emission_co2e_co2_lndu_conversion_croplands",0.00677126169328745
